Isolate ID,Species Sort,Isolate Sort,Realm,Subrealm,Kingdom,Subkingdom,Phylum,Subphylum,Class,Subclass,Order,Suborder,Family,Subfamily,Genus,Subgenus,Species,Exemplar or additional isolate,Virus name(s),Virus name abbreviation(s),Virus isolate designation,Virus GENBANK accession,Genome coverage,Genome,Host source,Accessions Link
1000083,83,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Alphaherpesvirinae,Varicellovirus,,Varicellovirus cervidalpha1,E,cervid alphaherpesvirus 1; red deer herpesvirus,CvAHV1,Anlier,MH036942,Complete genome,dsDNA,vertebrates,NCBI Nucleotide
1000084,84,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Alphaherpesvirinae,Varicellovirus,,Varicellovirus cervidalpha2,E,cervid alphaherpesvirus 2; reindeer herpesvirus,CvAHV2,Norway,MH036943,Complete genome,dsDNA,vertebrates,NCBI Nucleotide
1000085,85,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Alphaherpesvirinae,Varicellovirus,,Varicellovirus cervidalpha3,E,cervid alphaherpesvirus 3; elk herpesvirus,CvAHV3,Canada,MH036941,Partial genome,dsDNA,vertebrates,NCBI Nucleotide
1000086,86,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Alphaherpesvirinae,Varicellovirus,,Varicellovirus equidalpha1,E,equid alphaherpesvirus 1; equine abortion virus,EqAHV1; EAV,Ab4,AY665713,Complete genome,dsDNA,vertebrates,NCBI Nucleotide
1000087,87,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Alphaherpesvirinae,Varicellovirus,,Varicellovirus equidalpha3,E,equid alphaherpesvirus 3; equine coital exanthema virus,EqAHV3,AR/2007/C3A,KM051845,Complete genome,dsDNA,vertebrates,NCBI Nucleotide
1000088,88,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Alphaherpesvirinae,Varicellovirus,,Varicellovirus equidalpha4,E,equid alphaherpesvirus 4; equine rhinopneumonitis virus,EqAHV4,NS80567,AF030027,Complete genome,dsDNA,vertebrates,NCBI Nucleotide
1000089,89,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Alphaherpesvirinae,Varicellovirus,,Varicellovirus equidalpha6,E,equid alphaherpesvirus 6; asinine herpesvirus 1,EqAHV6; AsHV1,AsHV/Bari/2011/740,MT012704,Complete genome,dsDNA,vertebrates,NCBI Nucleotide
1000090,90,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Alphaherpesvirinae,Varicellovirus,,Varicellovirus equidalpha8,E,equid alphaherpesvirus 8; asinine herpesvirus 3,EqAHV8,EHV-8/IR/2003/19,MF431611,Complete genome,dsDNA,vertebrates,NCBI Nucleotide
1000091,91,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Alphaherpesvirinae,Varicellovirus,,Varicellovirus equidalpha9,E,equid alphaherpesvirus 9; gazelle herpesvirus,EqAHV9,P19,AP010838,Complete genome,dsDNA,vertebrates,NCBI Nucleotide
1000092,92,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Alphaherpesvirinae,Varicellovirus,,Varicellovirus felidalpha1,E,felid alphaherpesvirus 1; feline viral rhinotracheitis virus,FeAHV1; FVRV,C-27,FJ478159,Complete genome,dsDNA,vertebrates,NCBI Nucleotide
1000093,93,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Alphaherpesvirinae,Varicellovirus,,Varicellovirus humanalpha3,E,human alphaherpesvirus 3; varicella-zoster virus,HuAHV3; VZV,Dumas,X04370,Complete genome,dsDNA,vertebrates,NCBI Nucleotide
1000094,94,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Alphaherpesvirinae,Varicellovirus,,Varicellovirus monodontidalpha1,E,monodontid alphaherpesvirus 1; beluga whale alphaherpesvirus 1,MoAHV1,LN3131-1,MF678601,Complete genome,dsDNA,vertebrates,NCBI Nucleotide
1000095,95,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Alphaherpesvirinae,Varicellovirus,,Varicellovirus phocidalpha1,E,phocid alphaherpesvirus 1; harbour seal herpesvirus,PcAHV1,,MH509440,Partial genome,dsDNA,vertebrates,NCBI Nucleotide
1000096,96,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Alphaherpesvirinae,Varicellovirus,,Varicellovirus suidalpha1,E,suid alphaherpesvirus 1; pseudorabies virus,SuAHV1; PRV,Kaplan,JF797218,Complete genome,dsDNA,vertebrates,NCBI Nucleotide
1000097,97,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Betaherpesvirinae,Cytomegalovirus,,Cytomegalovirus aotinebeta1,E,aotine betaherpesvirus 1; owl monkey cytomegalovirus,AoBHV1; OMCMV,S34E,FJ483970,Complete genome,dsDNA,vertebrates,NCBI Nucleotide
1000098,98,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Betaherpesvirinae,Cytomegalovirus,,Cytomegalovirus cebinebeta1,E,cebine betaherpesvirus 1; capuchin monkey cytomegalovirus,CbBHV1; CMCMV,5567,JQ264772,Partial genome,dsDNA,vertebrates,NCBI Nucleotide
1000099,99,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Betaherpesvirinae,Cytomegalovirus,,Cytomegalovirus cercopithecinebeta5,E,cercopithecine betaherpesvirus 5; simian cytomegalovirus,CeBHV5; SCMV,2715,FJ483968,Complete genome,dsDNA,vertebrates,NCBI Nucleotide
1000100,100,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Betaherpesvirinae,Cytomegalovirus,,Cytomegalovirus humanbeta5,E,human betaherpesvirus 5; human cytomegalovirus,HuBHV5; HCMV,Merlin,AY446894,Complete genome,dsDNA,vertebrates,NCBI Nucleotide
1000101,101,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Betaherpesvirinae,Cytomegalovirus,,Cytomegalovirus macacinebeta3,E,macacine betaherpesvirus 3; rhesus cytomegalovirus,McBHV3; RhCMV,68-1,AY186194,Complete genome,dsDNA,vertebrates,NCBI Nucleotide
1000102,102,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Betaherpesvirinae,Cytomegalovirus,,Cytomegalovirus macacinebeta8,E,macacine betaherpesvirus 8; cynomolgus macaque cytomegalovirus,McBHV8,Ottawa,JN227533,Complete genome,dsDNA,vertebrates,NCBI Nucleotide
1000103,103,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Betaherpesvirinae,Cytomegalovirus,,Cytomegalovirus mandrillinebeta1,E,mandrilline betaherpesvirus 1; drill monkey cytomegalovirus,MdBHV1,OCOM6-2,KR297253,Complete genome,dsDNA,vertebrates,NCBI Nucleotide
1000104,104,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Betaherpesvirinae,Cytomegalovirus,,Cytomegalovirus paninebeta2,E,panine betaherpesvirus 2; chimpanzee cytomegalovirus,PnBHV2; CCMV,Heberling,AF480884,Complete genome,dsDNA,vertebrates,NCBI Nucleotide
1000105,105,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Betaherpesvirinae,Cytomegalovirus,,Cytomegalovirus papiinebeta3,E,papiine betaherpesvirus 3; olive baboon cytomegalovirus,PaBHV3; BCMV,OCOM4-37,AC090446,Partial genome,dsDNA,vertebrates,NCBI Nucleotide
1000106,106,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Betaherpesvirinae,Cytomegalovirus,,Cytomegalovirus papiinebeta4,E,papiine betaherpesvirus 4; chacma baboon cytomegalovirus,PaBHV4,OCOM4-52,KR351281,Complete genome,dsDNA,vertebrates,NCBI Nucleotide
1000107,107,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Betaherpesvirinae,Cytomegalovirus,,Cytomegalovirus saimiriinebeta4,E,saimiriine betaherpesvirus 4; squirrel monkey cytomegalovirus,SaBHV4; SMCMV,SqSHV,FJ483967,Complete genome,dsDNA,vertebrates,NCBI Nucleotide
1000108,108,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Betaherpesvirinae,Muromegalovirus,,Muromegalovirus muridbeta1,E,murid betaherpesvirus 1; murine cytomegalovirus,MuBHV1; MCMV,Smith,GU305914,Complete genome,dsDNA,vertebrates,NCBI Nucleotide
1000109,109,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Betaherpesvirinae,Muromegalovirus,,Muromegalovirus muridbeta2,E,murid betaherpesvirus 2; rat cytomegalovirus strain Maastricht,MuBHV2; RCMV,Maastricht,AF232689,Complete genome,dsDNA,vertebrates,NCBI Nucleotide
1000110,110,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Betaherpesvirinae,Muromegalovirus,,Muromegalovirus muridbeta8,E,murid betaherpesvirus 8; rat cytomegalovirus strain England,MuBHV8; RCMVE,England,JX867617,Complete genome,dsDNA,vertebrates,NCBI Nucleotide
1000111,111,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Betaherpesvirinae,Proboscivirus,,Proboscivirus elephantidbeta1,E,elephantid betaherpesvirus 1; elephantid endotheliotropic herpesvirus 1,ElBHV1; EEHV1,Raman,KC462165,Complete genome,dsDNA,vertebrates,NCBI Nucleotide
1000112,112,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Betaherpesvirinae,Proboscivirus,,Proboscivirus elephantidbeta3,E,elephantid betaherpesvirus 3; elephant endotheliotropic herpesvirus 3A,ElBHV3; EEHV3A,Nyah NAP97,MN373268,Complete genome,dsDNA,vertebrates,NCBI Nucleotide
1000113,113,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Betaherpesvirinae,Proboscivirus,,Proboscivirus elephantidbeta4,E,elephantid betaherpesvirus 4; elephantid endotheliotropic herpesvirus 4,ElBHV4; EEHV4,NAP69,KT832477,Complete genome,dsDNA,vertebrates,NCBI Nucleotide
1000114,114,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Betaherpesvirinae,Proboscivirus,,Proboscivirus elephantidbeta5,E,elephantid betaherpesvirus 5; elephantid endotheliotropic herpesvirus 5,ElBHV5; EEHV5,Vijay,KF921519,Complete genome,dsDNA,vertebrates,NCBI Nucleotide
1000115,115,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Betaherpesvirinae,Quwivirus,,Quwivirus caviidbeta2,E,caviid betaherpesvirus 2; guinea pig cytomegalovirus,CdBHV2; GPCMV,21222,KC503762,Complete genome,dsDNA,vertebrates,NCBI Nucleotide
1000116,116,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Betaherpesvirinae,Quwivirus,,Quwivirus miniopteridbeta1,E,miniopterid betaherpesvirus 1; Miniopterus schreibersii herpesvirus,MnBHV1; MsHV,B7D8,JQ805139,Complete genome,dsDNA,vertebrates,NCBI Nucleotide
1000117,117,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Betaherpesvirinae,Quwivirus,,Quwivirus tupaiidbeta1,E,tupaiid betaherpesvirus 1; tupaia herpesvirus,TuBHV1; THV,2,AF281817,Complete genome,dsDNA,vertebrates,NCBI Nucleotide
1000120,118,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Betaherpesvirinae,Roseolovirus,,Roseolovirus humanbeta7,E,human betaherpesvirus 7; human herpesvirus 7,HuBHV7; HHV7,RK,AF037218,Complete genome,dsDNA,vertebrates,NCBI Nucleotide
1000118,119,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Betaherpesvirinae,Roseolovirus,,Roseolovirus humanbeta6a,E,human betaherpesvirus 6A; human herpesvirus 6A,HuBHV6A; HHV6A,U1102,X83413,Complete genome,dsDNA,vertebrates,NCBI Nucleotide
1000119,120,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Betaherpesvirinae,Roseolovirus,,Roseolovirus humanbeta6b,E,human betaherpesvirus 6B; human herpesvirus 6B,HuBHV6B; HHV6B,Z29,AF157706,Complete genome,dsDNA,vertebrates,NCBI Nucleotide
1000121,121,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Betaherpesvirinae,Roseolovirus,,Roseolovirus macacinebeta9,E,macacine betaherpesvirus 9; Macaca nemestrina herpesvirus 7,McBHV9; MneHV7,,KU351741,Complete genome,dsDNA,vertebrates,NCBI Nucleotide
1000122,122,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Betaherpesvirinae,Roseolovirus,,Roseolovirus muridbeta3,E,murid betaherpesvirus 3; mouse thymic virus,MuBHV3; MTV,YOK1,KY355735,Complete genome,dsDNA,vertebrates,NCBI Nucleotide
1000123,123,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Betaherpesvirinae,Roseolovirus,,Roseolovirus suidbeta2,E,suid betaherpesvirus 2; porcine cytomegalovirus,SuBHV2; PCMV,BJ09,KF017583,Complete genome,dsDNA,vertebrates,NCBI Nucleotide
1000124,124,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Gammaherpesvirinae,Bossavirus,,Bossavirus delphinidgamma1,E,delphinid gammaherpesvirus 1; common bottlenose dolphin gammaherpesvirus 1,DeGHV1,Sarasota,KY965444,Complete genome,dsDNA,vertebrates,NCBI Nucleotide
1000125,125,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Gammaherpesvirinae,Lymphocryptovirus,,Lymphocryptovirus callitrichinegamma3,E,callitrichine gammaherpesvirus 3; marmoset lymphosarcoma virus,ClGHV3,CJ0149,AF319782,Complete genome,dsDNA,vertebrates,NCBI Nucleotide
1000126,126,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Gammaherpesvirinae,Lymphocryptovirus,,Lymphocryptovirus gorillinegamma1,E,gorilline gammaherpesvirus 1; herpesvirus gorilla,GoGHV1,Machi,AJ581752,Partial genome,dsDNA,vertebrates,NCBI Nucleotide
1000127,127,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Gammaherpesvirinae,Lymphocryptovirus,,Lymphocryptovirus humangamma4,E,human gammaherpesvirus 4; Epstein-Barr virus,HuGHV4; EBV,B95-8,AJ507799,Complete genome,dsDNA,vertebrates,NCBI Nucleotide
1000130,128,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Gammaherpesvirinae,Lymphocryptovirus,,Lymphocryptovirus macacinegamma4,E,macacine gammaherpesvirus 4; rhesus lymphocryptovirus,McGHV4; RLV,LCL8664,AY037858,Complete genome,dsDNA,vertebrates,NCBI Nucleotide
1000128,129,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Gammaherpesvirinae,Lymphocryptovirus,,Lymphocryptovirus macacinegamma10,E,macacine gammaherpesvirus 10; cynomolgus macaque lymphocryptovirus,McGHV10,pfe-lcl-E3,KP676001,Complete genome,dsDNA,vertebrates,NCBI Nucleotide
1000129,130,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Gammaherpesvirinae,Lymphocryptovirus,,Lymphocryptovirus macacinegamma13,E,macacine gammaherpesvirus 13; Macaca arctoides gammaherpesvirus 1,McGHV13; MarcGHV1,HVMA,MG471437,Complete genome,dsDNA,vertebrates,NCBI Nucleotide
1000131,131,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Gammaherpesvirinae,Lymphocryptovirus,,Lymphocryptovirus paninegamma1,E,panine gammaherpesvirus 1; herpesvirus pan,PnGHV1,Austin,AJ581751,Partial genome,dsDNA,vertebrates,NCBI Nucleotide
1000132,132,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Gammaherpesvirinae,Lymphocryptovirus,,Lymphocryptovirus papiinegamma1,E,papiine gammaherpesvirus 1; herpesvirus papio,PaGHV1,594S,AJ581750,Partial genome,dsDNA,vertebrates,NCBI Nucleotide
1000133,133,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Gammaherpesvirinae,Lymphocryptovirus,,Lymphocryptovirus ponginegamma2,E,pongine gammaherpesvirus 2; herpesvirus pongo,PoGHV2,CP-81,AJ581753,Partial genome,dsDNA,vertebrates,NCBI Nucleotide
1000134,134,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Gammaherpesvirinae,Macavirus,,Macavirus alcelaphinegamma1,E,alcelaphine gammaherpesvirus 1; wildebeest-associated malignant catarrhal fever virus,AlGHV1; MCFV,C500,AF005370,Coding-complete genome,dsDNA,vertebrates,NCBI Nucleotide
1000135,135,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Gammaherpesvirinae,Macavirus,,Macavirus alcelaphinegamma2,E,alcelaphine gammaherpesvirus 2; hartebeest-associated malignant catarrhal fever virus,AlGHV2,topi-AlHV-2,KF274499,Complete genome,dsDNA,vertebrates,NCBI Nucleotide
1000136,136,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Gammaherpesvirinae,Macavirus,,Macavirus bovinegamma6,E,bovine gammaherpesvirus 6; bovine lymphotropic herpesvirus,BoGHV6; BLV,Pennsylvania 47,KJ705001,Complete genome,dsDNA,vertebrates,NCBI Nucleotide
1000137,137,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Gammaherpesvirinae,Macavirus,,Macavirus caprinegamma2,E,caprine gammaherpesvirus 2; caprine herpesvirus 2,CpGHV2; CpHV2,,AF283477,Partial genome,dsDNA,vertebrates,NCBI Nucleotide
1000138,138,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Gammaherpesvirinae,Macavirus,,Macavirus hippotraginegamma1,E,hippotragine gammaherpesvirus 1; roan antelope herpesvirus,HiGHV1,,DQ083950,Partial genome,dsDNA,vertebrates,NCBI Nucleotide
1000139,139,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Gammaherpesvirinae,Macavirus,,Macavirus ovinegamma2,E,ovine gammaherpesvirus 2; sheep-associated malignant catarrhal fever virus,OvGHV2,BJ1035,AY839756,Complete genome,dsDNA,vertebrates,NCBI Nucleotide
1000140,140,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Gammaherpesvirinae,Macavirus,,Macavirus suidgamma3,E,suid gammaherpesvirus 3; porcine lymphotropic herpesvirus 1,SuGHV3; PLVH1,56,AF478169,Partial genome,dsDNA,vertebrates,NCBI Nucleotide
1000141,141,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Gammaherpesvirinae,Macavirus,,Macavirus suidgamma4,E,suid gammaherpesvirus 4; porcine lymphotropic herpesvirus 2,SuGHV4; PLHV2,568,AY170317,Partial genome,dsDNA,vertebrates,NCBI Nucleotide
1000142,142,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Gammaherpesvirinae,Macavirus,,Macavirus suidgamma5,E,suid gammaherpesvirus 5; porcine lymphotropic herpesvirus 3,SuGHV5; PLHV3,489,AY170316,Partial genome,dsDNA,vertebrates,NCBI Nucleotide
1000143,143,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Gammaherpesvirinae,Manticavirus,,Manticavirus phascolarctidgamma1,E,phascolarctid gammaherpesvirus 1,PcGHV1,36M/11,MG452722,Complete genome,dsDNA,vertebrates,NCBI Nucleotide
1000144,144,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Gammaherpesvirinae,Manticavirus,,Manticavirus vombatidgamma1,E,vombatid gammaherpesvirus 1,VoGHV1,V3187/11,MG452721,Complete genome,dsDNA,vertebrates,NCBI Nucleotide
1000145,145,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Gammaherpesvirinae,Patagivirus,,Patagivirus vespertilionidgamma3,E,vespertilionid gammaherpesvirus 3; Eptesicus fuscus gammaherpesvirus,VeGHV3; EfHV,,MF385016,Complete genome,dsDNA,vertebrates,NCBI Nucleotide
1000146,146,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Gammaherpesvirinae,Percavirus,,Percavirus equidgamma2,E,equid gammaherpesvirus 2; equine herpesvirus 2,EqGHV2; EHV2,86/67,U20824,Complete genome,dsDNA,vertebrates,NCBI Nucleotide
1000147,147,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Gammaherpesvirinae,Percavirus,,Percavirus equidgamma5,E,equid gammaherpesvirus 5; equine herpesvirus 5,EqGHV5; EHV5,2-141/67,KM924295,Complete genome,dsDNA,vertebrates,NCBI Nucleotide
1000148,148,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Gammaherpesvirinae,Percavirus,,Percavirus felidgamma1,E,felid gammaherpesvirus 1; Felis catus gammaherpesvirus 1,FeGHV1; FcaGHV1,31286,KT595939,Complete genome,dsDNA,vertebrates,NCBI Nucleotide
1000149,149,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Gammaherpesvirinae,Percavirus,,Percavirus mustelidgamma1,E,mustelid gammaherpesvirus 1; badger herpesvirus,MusGHV1; BadHV,,AF376034,Partial genome,dsDNA,vertebrates,NCBI Nucleotide
1000150,150,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Gammaherpesvirinae,Percavirus,,Percavirus phocidgamma3,E,phocid gammaherpesvirus 3; harp seal herpesvirus,PhGHV3; HaSHV,FMV04-1493874,KP136799,Partial genome,dsDNA,vertebrates,NCBI Nucleotide
1000151,151,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Gammaherpesvirinae,Percavirus,,Percavirus rhinolophidgamma1,E,rhinolophid gammaherpesvirus 1; Rhinolophus gammaherpesvirus 1,RnGHV1; RGHV1,BV1,LC333428,Complete genome,dsDNA,vertebrates,NCBI Nucleotide
1000152,152,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Gammaherpesvirinae,Percavirus,,Percavirus vespertilionidgamma1,E,vespertilionid gammaherpesvirus 1; bat gammaherpesvirus 8,VeGHV1,My-HV8/Myotis velifer incautus/USA/FCGHV/2011,KU220026,Coding-complete genome,dsDNA,vertebrates,NCBI Nucleotide
1000153,153,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Gammaherpesvirinae,Rhadinovirus,,Rhadinovirus atelinegamma2,E,ateline gammaherpesvirus 2; herpesvirus ateles strain 810,AtGHV2,810,M22036,Partial genome,dsDNA,vertebrates,NCBI Nucleotide
1000154,154,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Gammaherpesvirinae,Rhadinovirus,,Rhadinovirus atelinegamma3,E,ateline gammaherpesvirus 3; herpesvirus ateles,AtGHV3; HVA,73,AF083424,Coding-complete genome,dsDNA,vertebrates,NCBI Nucleotide
1000155,155,1,Duplodnaviria,,Heunggongvirae,,Peploviricota,,Herviviricetes,,Herpesvirales,,Orthoherpesviridae,Gammaherpesvirinae,Rhadinovirus,,Rhadinovirus bovinegamma4,E,bovine gammaherpesvirus 4; bovine herpesvirus 4,BoGHV4; BHV4,66-p-347,AF318573,Coding-complete genome,dsDNA,vertebrates,NCBI Nucleotide
